File Name,Signature Text,Legibility Rating (1–5),Comments / Notes,File Name,Anthony - Legible or Illegible,Assigned Number,Anthony - Type Name,Average,Final Assignment
sig251.jpg,Mreddy,3,Stylized cursive; readable surname,sig251.jpg,Illegible,1,BT,2,Illegible
sig252.jpg,Quresh,3,Underlined; letters slightly distorted,sig252.jpg,Illegible,1,LH,2,Illegible
sig253.jpg,Sai,3,Short stylized name,sig253.jpg,Illegible,1,F,2,Illegible
sig254.jpg,(Symbolic),1,Non-textual mark,sig254.jpg,Illegible,1,Olmi,1,Illegible
sig255.jpg,D. Nagamalles,3,Initial with long surname,sig255.jpg,Legible,5,Mwali,4,Legible
sig256.jpg,S. Bhanu,3,Compact lettering,sig256.jpg,Legible,5,Akay,4,Legible
sig257.jpg,(Symbolic),1,Heavy scribble; no readable text,sig257.jpg,Legible,5,Sathuike,3,Illegible
sig258.jpg,Lohith,3,Readable cursive,sig258.jpg,Legible,5,C. Nilohithal,4,Legible
sig259.jpg,(Stroke),1,Single long stroke,sig259.jpg,Illegible,1,A Pjadd,1,Illegible
sig260.jpg,Omi,4,Short name; clearly written,sig260.jpg,Illegible,1,Slot,2.5,Illegible
sig261.jpg,V. S. Srinivas,4,Clear initials and surname,sig261.jpg,Illegible,1,V. Shva,2.5,Illegible
sig262.jpg,RL,2,Initials only with underline,sig262.jpg,Illegible,1,PY,1.5,Illegible
sig263.jpg,Sanjay,3,Stylized cursive with underline,sig263.jpg,Illegible,1,Guy,2,Illegible
sig264.jpg,Ravi,3,Looped first letter; readable,sig264.jpg,Illegible,1,Sali,2,Illegible
sig265.jpg,Bina,3,Stylized first letter,sig265.jpg,Illegible,1,Rirra,2,Illegible
sig266.jpg,Uday,4,Clearly written with underline,sig266.jpg,Illegible,1,Uday,2.5,Illegible
sig267.jpg,Jung,3,Short stylized name,sig267.jpg,Illegible,1,Juy,2,Illegible
sig268.jpg,Arij,3,"Cursive, slightly stylized",sig268.jpg,Illegible,1,Akui,2,Illegible
sig269.jpg,Shanthi,3,"Underline flourish, readable",sig269.jpg,Illegible,1,Abaiugui,2,Illegible
sig270.jpg,Ravi,4,Simple printed name,sig270.jpg,Illegible,1,Ri,2.5,Illegible
sig271.jpg,CFA,2,Initial-style signature,sig271.jpg,Illegible,1,CVA,1.5,Illegible
sig272.jpg,Bhavya,4,Clearly written printed letters,sig272.jpg,Legible,5,Bhaidwaj,4.5,Legible
sig273.jpg,K. V. Sathvik,4,Clear initial and name,sig273.jpg,Legible,5,E.v.sathvik,4.5,Legible
sig274.jpg,John,4,Clean cursive handwriting,sig274.jpg,Legible,5,Joshi,4.5,Legible
sig275.jpg,MD,2,Monogram-style signature,sig275.jpg,Illegible,1,AJ,1.5,Illegible
sig276.jpg,R. Roshan,4,Initial and name clearly legible,sig276.jpg,Illegible,1,P. Rohireedo,2.5,Illegible
sig277.jpg,Mahad,3,Short cursive name,sig277.jpg,Illegible,1,NTdl,2,Illegible
sig278.jpg,CY,2,Stylized initials with underline,sig278.jpg,Illegible,1,Cy,1.5,Illegible
sig279.jpg,Pavi,3,Stylized cursive with underline,sig279.jpg,Illegible,1,Duy,2,Illegible
sig280.jpg,RL,2,Initials only,sig280.jpg,Illegible,1,ki,1.5,Illegible
sig281.jpg,Meghan,4,"Clear cursive, underlined",sig281.jpg,Legible,5,Meghan,4.5,Legible
sig282.jpg,Kavya,4,Clearly written with underline,sig282.jpg,Legible,5,Kavya,4.5,Legible
sig283.jpg,Aishwarya,4,Neat cursive handwriting,sig283.jpg,Illegible,1,Aishioauya,2.5,Illegible
sig284.jpg,(Symbolic),1,Monogram-like symbol,sig284.jpg,Legible,5,A,3,Illegible
sig285.jpg,Paramesh,3,Readable but light strokes,sig285.jpg,Legible,5,Panashri,4,Legible
sig286.jpg,Gayathri,4,"Clear printed letters, underlined",sig286.jpg,Legible,5,Gayothrif,4.5,Legible
sig287.jpg,Dinesh,3,Stylized cursive,sig287.jpg,Illegible,1,Diyeitr,2,Illegible
sig288.jpg,Yadhu,3,Readable cursive signature,sig288.jpg,Illegible,1,Yaduit,2,Illegible
sig289.jpg,(Symbol),1,Circular symbol with stroke,sig289.jpg,Illegible,1,M,1,Illegible
sig290.jpg,Ganeesh,2,Star symbol with partial text,sig290.jpg,Legible,5,A Javan,3.5,Legible
sig291.jpg,Jenu,3,Stylized cursive with long stroke,sig291.jpg,Illegible,1,Sour,2,Illegible
sig292.jpg,Kavitha,4,"Clear cursive, legible",sig292.jpg,Illegible,1,Kayith,2.5,Illegible
sig293.jpg,P. Raj,4,Initial with clear surname,sig293.jpg,Illegible,1,P. Ray,2.5,Illegible
sig294.jpg,AS,2,Initials only with underline,sig294.jpg,Illegible,1,JB,1.5,Illegible
sig295.jpg,Alis,3,Stylized cursive,sig295.jpg,Legible,5,Alys,4,Legible
sig296.jpg,(Unclear),2,Short stylized strokes,sig296.jpg,Illegible,1,Wedal,1.5,Illegible
sig297.jpg,P S,2,Initials only,sig297.jpg,Illegible,1,PJS,1.5,Illegible
sig298.jpg,E. Sathi,4,Initial and surname clearly written,sig298.jpg,Legible,5,E. Salith,4.5,Legible
sig299.jpg,Ayushi,4,Clearly written cursive,sig299.jpg,Legible,5,Aywhi,4.5,Legible
sig300.jpg,Sujesh,4,Neat cursive handwriting,sig300.jpg,Illegible,1,Sujejhs,2.5,Illegible
sig301.jpg,(Stylized),2,Abstract cursive flourish,sig301.jpg,Legible,5,Lahari K,3.5,Legible
sig302.jpg,(Illegible),1,Dense overlapping strokes,sig302.jpg,Illegible,1,Cy,1,Illegible
sig303.jpg,Y J,2,Initial-style mark,sig303.jpg,Illegible,1,LE,1.5,Illegible
sig304.jpg,UPT,2,Abbreviated initials,sig304.jpg,Illegible,1,Psot,1.5,Illegible
sig305.jpg,A. Giridhar,4,Clear cursive name with underline,sig305.jpg,Legible,5,J. Sai Aashish,4.5,Legible
sig306.jpg,Lahan Ity,3,Name readable; ending unclear,sig306.jpg,Illegible,1,J. Ob,2,Illegible
sig307.jpg,(Stylized),2,Symbolic curved strokes,sig307.jpg,Legible,5,Jyotli,3.5,Legible
sig308.jpg,(Initial),2,Single initial-like stroke,sig308.jpg,Illegible,1,Sor,1.5,Illegible
sig309.jpg,PSJ,2,Initials only,sig309.jpg,Legible,5,Pranari,3.5,Legible
sig310.jpg,J. Sai Aashish,4,Full name clearly written,sig310.jpg,Legible,5,Vaishuani,4.5,Legible
sig311.jpg,J. S,3,Initials with underline,sig311.jpg,Illegible,1,Vanht,2,Illegible
sig312.jpg,Jyothi,4,Clear cursive signature,sig312.jpg,Illegible,1,Sy,2.5,Illegible
sig313.jpg,(Stylized),2,Minimal cursive flourish,sig313.jpg,Illegible,1,Dana,1.5,Illegible
sig314.jpg,Pranavi,4,Clearly written name,sig314.jpg,Legible,5,EV,4.5,Legible
sig315.jpg,Vardhini,4,Clear cursive text,sig315.jpg,Legible,5,Vof,4.5,Legible
sig316.jpg,Karisna,3,Readable but uneven strokes,sig316.jpg,Illegible,1,Cu,2,Illegible
sig317.jpg,S L,2,Initial-style cross stroke,sig317.jpg,Illegible,1,M. Vay,1.5,Illegible
sig318.jpg,Chaitra,3,Stylized cursive,sig318.jpg,Illegible,1,UG,2,Illegible
sig319.jpg,(Stylized),1,Symbol-only signature,sig319.jpg,Legible,5,VPT,3,Illegible
sig320.jpg,V K,2,Initials only,sig320.jpg,Illegible,1,H. Sirdly,1.5,Illegible
sig321.jpg,Divya,3,Stylized cursive with looped initial,sig321.jpg,Illegible,1,Dvuy,2,Illegible
sig322.jpg,Dr. Smarsh,3,Initials with surname; stylized,sig322.jpg,Illegible,1,CH. Snuidr,2,Illegible
sig323.jpg,Meghan,4,Clear printed handwriting,sig323.jpg,Legible,5,Meghan,4.5,Legible
sig324.jpg,Adith,3,Short name with flourish,sig324.jpg,Illegible,1,Aaili,2,Illegible
sig325.jpg,P. Harini,4,Initial and surname clearly written,sig325.jpg,Legible,5,Harini,4.5,Legible
sig326.jpg,(Symbolic),1,Abstract symbol only,sig326.jpg,Illegible,1,CB,1,Illegible
sig327.jpg,(Symbolic),1,Looped symbol with line,sig327.jpg,Illegible,1,VS,1,Illegible
sig328.jpg,Yaksha,4,Clearly written printed letters,sig328.jpg,Legible,5,Yathita,4.5,Legible
sig329.jpg,Mohan,4,Clear cursive with underline,sig329.jpg,Illegible,1,Nohi,2.5,Illegible
sig330.jpg,Keerthi,4,Clear cursive handwriting,sig330.jpg,Legible,5,Keertha,4.5,Legible
sig331.jpg,(Stylized),2,Heavily stylized cursive,sig331.jpg,Illegible,1,Breital,1.5,Illegible
sig332.jpg,Taruni,4,Printed name with underline,sig332.jpg,Legible,5,Taruni,4.5,Legible
sig333.jpg,Subasni,4,Clear cursive with underline,sig333.jpg,Illegible,1,Suhajuui,2.5,Illegible
sig334.jpg,Rohit,4,Clear printed signature,sig334.jpg,Illegible,1,Rohos,2.5,Illegible
sig335.jpg,Rachel,4,Clear cursive handwriting,sig335.jpg,Legible,5,Rachel,4.5,Legible
sig336.jpg,Ansakheers,3,Stylized cursive,sig336.jpg,Legible,5,AshaBerkeey,4,Legible
sig337.jpg,Shilaka,3,"Readable cursive, uneven strokes",sig337.jpg,Legible,5,D. Keleekal,4,Legible
sig338.jpg,Afla,3,Short stylized cursive,sig338.jpg,Illegible,1,Hth,2,Illegible
sig339.jpg,Satish,3,Stylized cursive signature,sig339.jpg,Illegible,1,Hath,2,Illegible
sig340.jpg,G. Nageshwar,4,Initial and surname clearly written,sig340.jpg,Legible,5,G. Nayeshiboie,4.5,Legible
sig341.jpg,AJ,2,Initials only; stylized underline,sig341.jpg,Legible,5,P. Gayathm,3.5,Legible
sig342.jpg,Dhanya,4,Clearly written cursive name,sig342.jpg,Illegible,1,Shy,2.5,Illegible
sig343.jpg,Anupaka,4,Clear cursive with underline,sig343.jpg,Legible,5,Dhy,4.5,Legible
sig344.jpg,Mukesh,3,Readable but uneven strokes,sig344.jpg,Legible,5,Rani,4,Legible
sig345.jpg,K P,2,Initial-style signature,sig345.jpg,Legible,5,Jaya,3.5,Legible
sig346.jpg,P. Gayathri,4,Initial and surname clearly written,sig346.jpg,Legible,5,Esha,4.5,Legible
sig347.jpg,Jy,2,Short stylized initial signature,sig347.jpg,Legible,5,Sam,3.5,Legible
sig348.jpg,Riya,4,Clear printed handwriting,sig348.jpg,Illegible,1,Suuulp,2.5,Illegible
sig349.jpg,Rani,4,Clearly written single name,sig349.jpg,Illegible,1,Rowy,2.5,Illegible
sig350.jpg,Jaya,4,Neat cursive handwriting,sig350.jpg,Illegible,1,Rilly,2.5,Illegible
sig351.jpg,Esha,3,Readable cursive with underline,sig351.jpg,Legible,5,Sadhik,4,Legible
sig352.jpg,Kamal,3,Readable name with flourish,sig352.jpg,Legible,5,Djry,4,Legible
sig353.jpg,Jyoti,3,Stylized cursive,sig353.jpg,Legible,5,K. Sranya,4,Legible
sig354.jpg,Rony,4,Clear cursive name,sig354.jpg,Illegible,1,K. Buya,2.5,Illegible
sig355.jpg,Rolly,4,Clear printed name with underline,sig355.jpg,Legible,5,Ashritha,4.5,Legible
sig356.jpg,Radhak,3,Readable cursive handwriting,sig356.jpg,Illegible,1,Ail,2,Illegible
sig357.jpg,Divi,4,Clear printed style,sig357.jpg,Illegible,1,Dicau,2.5,Illegible
sig358.jpg,K. Sanya,3,Initial with stylized underline,sig358.jpg,Illegible,1,Asujaula,2,Illegible
sig359.jpg,H. Banu,3,Initial and name readable,sig359.jpg,Illegible,1,Niy,2,Illegible
sig360.jpg,Ashmitha,4,Clear cursive handwriting,sig360.jpg,Illegible,1,Ky,2.5,Illegible
sig361.jpg,M. Satya,4,Initial with clear surname,sig361.jpg,Illegible,1,Al,2.5,Illegible
sig362.jpg,(Stylized),2,Highly cursive; name unclear,sig362.jpg,Illegible,1,Akashkasa,1.5,Illegible
sig363.jpg,Ch. Srid,3,Initials with partially readable name,sig363.jpg,Legible,5,Meher,4,Legible
sig364.jpg,Rale,3,Short stylized name,sig364.jpg,Illegible,1,D. Swmanth,2,Illegible
sig365.jpg,Vamsi,3,Stylized cursive with underline,sig365.jpg,Legible,5,Sai,4,Legible
sig366.jpg,Ravi,4,Clear printed name,sig366.jpg,Legible,5,K Weeddy,4.5,Legible
sig367.jpg,Huma,4,Distinct cursive with sweep,sig367.jpg,Illegible,1,Mauj,2.5,Illegible
sig368.jpg,G,1,Single initial only,sig368.jpg,Illegible,1,Miki,1,Illegible
sig369.jpg,Maheshwar,3,Readable cursive; flourish at end,sig369.jpg,Legible,5,M. Saity,4,Legible
sig370.jpg,Mahesh,3,"Clear start, ending stylized",sig370.jpg,Illegible,1,M Juysai,2,Illegible
sig371.jpg,Salith,4,Clear cursive with underline,sig371.jpg,Illegible,1,Iue,2.5,Illegible
sig372.jpg,B. Vaish,4,Initial and name clearly written,sig372.jpg,Legible,5,Dale,4.5,Legible
sig373.jpg,(Initial),2,Highly stylized initial only,sig373.jpg,Illegible,1,Out of bounds,1.5,Illegible
sig374.jpg,Aashraya,4,Clear cursive with underline,sig374.jpg,Legible,5,Hina,4.5,Legible
sig375.jpg,Aphaneer,3,Stylized signature; readable,sig375.jpg,Legible,5,Ct,4,Legible
sig376.jpg,D. Sumonth,4,Initial and surname clear,sig376.jpg,Illegible,1,Mahasod,2.5,Illegible
sig377.jpg,Ravi,4,Clean handwritten name,sig377.jpg,Legible,5,Neshara,4.5,Legible
sig378.jpg,K Reddy,4,Surname dominant; clear strokes,sig378.jpg,Legible,5,Malishly,4.5,Legible
sig379.jpg,Manoj,4,Compact but readable,sig379.jpg,Legible,5,Salithi,4.5,Legible
sig380.jpg,Nikh,3,Short stylized name,sig380.jpg,Legible,5,B. Vaishl,4,Legible
sig381.jpg,(Stylized),2,Highly cursive; letters merged,sig381.jpg,Illegible,1,Sas,1.5,Illegible
sig382.jpg,Gaganeel,4,Clear handwritten name,sig382.jpg,Legible,5,Anub,4.5,Legible
sig383.jpg,H P,2,Initials only; underline,sig383.jpg,Illegible,1,G,1.5,Illegible
sig384.jpg,Gley,3,Stylized but readable,sig384.jpg,Illegible,1,Suf,2,Illegible
sig385.jpg,Sath,3,Readable cursive with underline,sig385.jpg,Illegible,1,heuisho,2,Illegible
sig386.jpg,Teja,4,Clearly written and underlined,sig386.jpg,Illegible,1,Suflelanusy,2.5,Illegible
sig387.jpg,Adin,3,Stylized cursive,sig387.jpg,Legible,5,Gaganal,4,Legible
sig388.jpg,Allen,4,Clear rounded handwriting,sig388.jpg,Legible,5,HR,4.5,Legible
sig389.jpg,C. Vignesh,4,Initial and surname underlined,sig389.jpg,Illegible,1,Giy,2.5,Illegible
sig390.jpg,G. Mani,4,Initial with clear surname,sig390.jpg,Legible,5,Sath,4.5,Legible
sig391.jpg,G. Sathan,4,Surname prominent; readable,sig391.jpg,Legible,5,Tija,4.5,Legible
sig392.jpg,He 4,2,Symbolic; resembles characters,sig392.jpg,Illegible,1,Adif,1.5,Illegible
sig393.jpg,Maji,3,Stylized cursive with underline,sig393.jpg,Illegible,1,Nthu,2,Illegible
sig394.jpg,Kafy,3,Short cursive name,sig394.jpg,Legible,5,C. Vigne,4,Legible
sig395.jpg,S H R,2,Initials only,sig395.jpg,Illegible,1,G. Houi,1.5,Illegible
sig396.jpg,(Stylized),1,Non-textual mark,sig396.jpg,Legible,5,G. Sauthu,3,Illegible
sig397.jpg,Amay,4,Clear cursive handwriting,sig397.jpg,Illegible,1,HT,2.5,Illegible
sig398.jpg,@,1,Symbol only,sig398.jpg,Illegible,1,Meuy,1,Illegible
sig399.jpg,K S,2,Initials only,sig399.jpg,Illegible,1,Kay,1.5,Illegible
sig400.jpg,Ameesha,4,Clearly written cursive name,sig400.jpg,Legible,5,STR,4.5,Legible
sig401.jpg,Sam,4,"Clear, simple handwritten name",sig401.jpg,Illegible,1,Suj,2.5,Illegible
sig402.jpg,Aashritha,4,Clear cursive with underline,sig402.jpg,Illegible,1,Cy,2.5,Illegible
sig403.jpg,Aadhya,3,"Stylized cursive, readable",sig403.jpg,Legible,5,Rathi,4,Legible
sig404.jpg,Bhav,3,Short name with underline flourish,sig404.jpg,Legible,5,Ashuika,4,Legible
sig405.jpg,Sru,2,Abbreviated stylized signature,sig405.jpg,Legible,5,Prahnyay,3.5,Legible
sig406.jpg,Jay,3,Initial-style cursive,sig406.jpg,Illegible,1,Mi,2,Illegible
sig407.jpg,Rafi,3,Readable cursive with flourish,sig407.jpg,Illegible,1,HHa,2,Illegible
sig408.jpg,Aashwitha,4,Clearly written cursive name,sig408.jpg,Legible,5,Unmesha,4.5,Legible
sig409.jpg,Eerghyal,3,Stylized cursive; some letters unclear,sig409.jpg,Legible,5,Vail,4,Legible
sig410.jpg,Miu,2,Initial-style short signature,sig410.jpg,Illegible,1,Aij,1.5,Illegible
sig411.jpg,Ajith,3,Rounded cursive; readable,sig411.jpg,Legible,5,Lirisha B,4,Legible
sig412.jpg,Unmesha,4,Clearly written with underline,sig412.jpg,Illegible,1,U,2.5,Illegible
sig413.jpg,Vijay,4,Clear cursive handwriting,sig413.jpg,Legible,5,Seey,4.5,Legible
sig414.jpg,Diya,4,Clear cursive with underline,sig414.jpg,Legible,5,Kauthika,4.5,Legible
sig415.jpg,Sirishab,3,Stylized cursive,sig415.jpg,Illegible,1,Sy,2,Illegible
sig416.jpg,(Symbolic),1,Looped symbol only,sig416.jpg,Illegible,1,Bsuy,1,Illegible
sig417.jpg,Deep,4,Clear handwritten name,sig417.jpg,Legible,5,Sam,4.5,Legible
sig418.jpg,Rathika,4,"Clear cursive, legible",sig418.jpg,Illegible,1,Aashay,2.5,Illegible
sig419.jpg,Sri,3,Short stylized cursive,sig419.jpg,Illegible,1,Ma,2,Illegible
sig420.jpg,Brey,4,Clear cursive handwriting,sig420.jpg,Legible,5,Bhay,4.5,Legible
sig421.jpg,Q,2,Stylized single-letter signature,sig421.jpg,Illegible,1,8,1.5,Illegible
sig422.jpg,Desh,3,Short stylized cursive,sig422.jpg,Illegible,1,Dssj,2,Illegible
sig423.jpg,Suresh,4,Clearly written cursive name,sig423.jpg,Illegible,1,Suif,2.5,Illegible
sig424.jpg,Jarvis,3,Readable cursive with flourish,sig424.jpg,Illegible,1,Jasha,2,Illegible
sig425.jpg,Sudheer,4,Clear cursive with underline,sig425.jpg,Legible,5,Sahas,4.5,Legible
sig426.jpg,C. Shasra,3,Initial with stylized surname,sig426.jpg,Legible,5,Sirdou,4,Legible
sig427.jpg,Siddous,3,Stylized cursive with underline,sig427.jpg,Illegible,1,P. Bluy,2,Illegible
sig428.jpg,P. Hari,4,Initial and surname clearly written,sig428.jpg,Illegible,1,Praut,2.5,Illegible
sig429.jpg,Pranav,4,Clear handwritten name,sig429.jpg,Legible,5,Fafuia,4.5,Legible
sig430.jpg,Safua,3,Readable cursive,sig430.jpg,Legible,5,S. Preethi,4,Legible
sig431.jpg,S. Preethi,4,Initial with clear name,sig431.jpg,Legible,5,K. Hahai,4.5,Legible
sig432.jpg,K. Aahoj,3,Initial with stylized surname,sig432.jpg,Illegible,1,Ay,2,Illegible
sig433.jpg,Ajay,3,Short stylized cursive,sig433.jpg,Legible,5,Tejro,4,Legible
sig434.jpg,Teju,2,Highly stylized initials,sig434.jpg,Illegible,1,Huf,1.5,Illegible
sig435.jpg,Ravi,4,Clear cursive with underline,sig435.jpg,Legible,5,Ashee,4.5,Legible
sig436.jpg,Ashu,4,Clear printed name,sig436.jpg,Illegible,1,Clui,2.5,Illegible
sig437.jpg,Cont,2,Symbolic / abbreviated mark,sig437.jpg,Legible,5,Megh,3.5,Legible
sig438.jpg,Megha,4,Clear cursive with underline,sig438.jpg,Illegible,1,Sai,2.5,Illegible
sig439.jpg,Sri,3,Short stylized cursive,sig439.jpg,Illegible,1,Guyan,2,Illegible
sig440.jpg,Mallli,3,Cursive; letters slightly merged,sig440.jpg,Legible,5,Madlhi,4,Legible
sig441.jpg,Aarav,3,Stylized cursive,sig441.jpg,Legible,5,Venya,4,Legible
sig442.jpg,Day,3,Short cursive with underline,sig442.jpg,Illegible,1,Al,2,Illegible
sig443.jpg,Denya,4,Clear cursive name,sig443.jpg,Illegible,1,Kuu,2.5,Illegible
sig444.jpg,Anil,3,"Initial flourish, readable",sig444.jpg,Legible,5,Madha,4,Legible
sig445.jpg,Karth,3,"Partial name, clear strokes",sig445.jpg,Illegible,1,Lahja,2,Illegible
sig446.jpg,Madhuri,4,Clear cursive signature,sig446.jpg,Illegible,1,Ay,2.5,Illegible
sig447.jpg,Natraj,4,Clear cursive with underline,sig447.jpg,Illegible,1,SF,2.5,Illegible
sig448.jpg,Ajay,4,Clear single-name signature,sig448.jpg,Illegible,1,H,2.5,Illegible
sig449.jpg,A,2,Single-letter stylized mark,sig449.jpg,Illegible,1,H,1.5,Illegible
sig450.jpg,A,1,Minimal single character,sig450.jpg,Illegible,1,A,1,Illegible
sig451.jpg,Hb,2,Initial-style signature,sig451.jpg,Illegible,1,H,1.5,Illegible
sig452.jpg,Amar,4,Clear cursive with underline,sig452.jpg,Illegible,1,Messj,2.5,Illegible
sig453.jpg,L,2,Single initial with underline,sig453.jpg,Illegible,1,F,1.5,Illegible
sig454.jpg,Masif,4,Clear cursive handwriting,sig454.jpg,Legible,5,Vishi,4.5,Legible
sig455.jpg,S,1,Single symbolic stroke,sig455.jpg,Illegible,1,X,1,Illegible
sig456.jpg,Aditi Patil,4,Full name clearly written,sig456.jpg,Legible,5,Vrashui Tho,4.5,Legible
sig457.jpg,Adit,3,Stylized cursive,sig457.jpg,Legible,5,Adifi Partil,4,Legible
sig458.jpg,Kashyap,3,Readable cursive with flourish,sig458.jpg,Legible,5,Ahy TD,4,Legible
sig459.jpg,Anas,3,Stylized cursive,sig459.jpg,Illegible,1,MJ,2,Illegible
sig460.jpg,Saty D,3,"Initial with surname, readable",sig460.jpg,Illegible,1,Shy,2,Illegible
sig461.jpg,Qf,2,Stylized initials,sig461.jpg,Illegible,1,I,1.5,Illegible
sig462.jpg,S,1,Single symbolic stroke,sig462.jpg,Legible,5,N Hanutha,3,Illegible
sig463.jpg,Susrutha,4,Clearly written with underline,sig463.jpg,Legible,5,Sahithy,4.5,Legible
sig464.jpg,P M,2,Initials only,sig464.jpg,Illegible,1,H,1.5,Illegible
sig465.jpg,Abhi,3,Short readable name,sig465.jpg,Illegible,1,Huy,2,Illegible
sig466.jpg,Sindh,3,"Cursive, slightly stylized",sig466.jpg,Legible,5,N Preefan,4,Legible
sig467.jpg,Kush,4,Clearly written printed name,sig467.jpg,Legible,5,Mulhaseey,4.5,Legible
sig468.jpg,@,1,Symbol only,sig468.jpg,Legible,5,Manuy,3,Illegible
sig469.jpg,M Powell,4,Full name with underline,sig469.jpg,Legible,5,Kry,4.5,Legible
sig470.jpg,Sairity,4,Clear cursive with underline,sig470.jpg,Legible,5,Vennely,4.5,Legible
sig471.jpg,S,2,Stylized initial,sig471.jpg,Legible,5,Poiya,3.5,Legible
sig472.jpg,Jhay,4,Clear cursive handwriting,sig472.jpg,Illegible,1,Hl,2.5,Illegible
sig473.jpg,M. Reham,4,Initial and surname clearly written,sig473.jpg,Illegible,1,H,2.5,Illegible
sig474.jpg,Mohredd,3,Readable cursive,sig474.jpg,Illegible,1,Ahp,2,Illegible
sig475.jpg,Monu,4,Clear handwritten name,sig475.jpg,Illegible,1,SS,2.5,Illegible
sig476.jpg,Kny,2,Stylized short initials,sig476.jpg,Legible,5,Susrutha,3.5,Legible
sig477.jpg,Vennely,4,Clear cursive with underline,sig477.jpg,Illegible,1,Puy,2.5,Illegible
sig478.jpg,Divy,4,"Clear cursive, legible",sig478.jpg,Legible,5,Abbi,4.5,Legible
sig479.jpg,Ol,2,Initial-like symbol,sig479.jpg,Illegible,1,Siij,1.5,Illegible
sig480.jpg,An,2,Short stylized initials,sig480.jpg,Legible,5,Kusi,3.5,Legible
sig481.jpg,R. Siddhant,3,Readable but stylized,sig481.jpg,Illegible,1,CS,2,Illegible
sig482.jpg,K. Dev,3,Initial with flowing surname,sig482.jpg,Legible,5,Stellaf,4,Legible
sig483.jpg,Karthikey,4,Clearly written with underline,sig483.jpg,Legible,5,Kaithiki,4.5,Legible
sig484.jpg,N H,2,Initial-style strokes,sig484.jpg,Legible,5,Vyshnaui,3.5,Legible
sig485.jpg,Ben,3,Short stylized name,sig485.jpg,Illegible,1,V. Auil,2,Illegible
sig486.jpg,R. Shres,3,Initial with cursive surname,sig486.jpg,Illegible,1,Sooy,2,Illegible
sig487.jpg,(Symbolic),1,Non-textual curved mark,sig487.jpg,Legible,5,Anushka,3,Illegible
sig488.jpg,Sharat,4,Clear printed name,sig488.jpg,Legible,5,Birdiyliy,4.5,Legible
sig489.jpg,dattike,3,"Lowercase cursive, readable",sig489.jpg,Illegible,1,Lic,2,Illegible
sig490.jpg,Upasana,4,Clear cursive with underline,sig490.jpg,Illegible,1,Lawhu,2.5,Illegible
sig491.jpg,V. Anuj,4,Initial and name clearly written,sig491.jpg,Illegible,1,gy,2.5,Illegible
sig492.jpg,Sreel,3,Stylized cursive,sig492.jpg,Legible,5,Meha,4,Legible
sig493.jpg,Anushka,4,Clear cursive signature,sig493.jpg,Legible,5,Adhithya,4.5,Legible
sig494.jpg,Bindu y S,3,Readable name with flourish,sig494.jpg,Legible,5,Coultany,4,Legible
sig495.jpg,(Initials),2,Short initials only,sig495.jpg,Illegible,1,Rasuchay,1.5,Illegible
sig496.jpg,Lohith,4,Clear cursive handwriting,sig496.jpg,Illegible,1,K. Jei,2.5,Illegible
sig497.jpg,Rizof,3,Stylized cursive,sig497.jpg,Legible,5,Kashkay,4,Legible
sig498.jpg,Melo,4,Clear and repeated strokes,sig498.jpg,Illegible,1,VH,2.5,Illegible
sig499.jpg,Adithya,4,Clear cursive with underline,sig499.jpg,Illegible,1,Suu,2.5,Illegible
sig500.jpg,Goutham,4,Clear cursive handwriting,sig500.jpg,Legible,5,Keshur,4.5,Legible
sig501.jpg,Somay,4,Clearly written short name,sig501.jpg,Illegible,1,ASP,2.5,Illegible
sig502.jpg,ASP,2,Initials with underline,sig502.jpg,Legible,5,V. Sidhitha,3.5,Legible
sig503.jpg,V. Siddhika,4,Initial and name clearly written,sig503.jpg,Illegible,1,Out of bounds,2.5,Illegible
sig504.jpg,Y. Naidu,4,Initial and surname legible,sig504.jpg,Illegible,1,Hethi,2.5,Illegible
sig505.jpg,Ruth,4,Clear cursive name,sig505.jpg,Illegible,1,Kauya,2.5,Illegible
sig506.jpg,Kayce,4,Clear cursive with underline,sig506.jpg,Illegible,1,Tuluuy,2.5,Illegible
sig507.jpg,Tulup,3,Stylized cursive with underline,sig507.jpg,Legible,5,Haskaval,4,Legible
sig508.jpg,Madhav,4,Clear bold handwriting,sig508.jpg,Legible,5,K. Srivani,4.5,Legible
sig509.jpg,K. Srivast,3,Initial with partially abbreviated surname,sig509.jpg,Illegible,1,Ahy,2,Illegible
sig510.jpg,Abh,2,Short stylized initials,sig510.jpg,Legible,5,B' Liklithya,3.5,Legible
sig511.jpg,B. Velchita,4,Initial and surname clearly written,sig511.jpg,Legible,5,Bhabana Dash,4.5,Legible
sig512.jpg,Bhabana Dash,4,Full name clearly written,sig512.jpg,Legible,5,Kishil B,4.5,Legible
sig513.jpg,Kritika B,4,Name and initial clearly written,sig513.jpg,Illegible,1,Suy,2.5,Illegible
sig514.jpg,Sneha,4,Clear cursive with underline,sig514.jpg,Illegible,1,Rv,2.5,Illegible
sig515.jpg,RV,2,Stylized initials only,sig515.jpg,Legible,5,Anujah,3.5,Legible
sig516.jpg,Anjali,4,Clear printed name,sig516.jpg,Legible,5,Sreiya,4.5,Legible
sig517.jpg,Sneya,4,Clear cursive handwriting,sig517.jpg,Legible,5,A. S. L. Prau,4.5,Legible
